172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-element/lit-element.js HTTP/1.1" 200 3447 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lit-html.js HTTP/1.1" 200 1369 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/shady-render.js HTTP/1.1" 200 4641 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-element/lib/decorators.js HTTP/1.1" 200 2586 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-element/lib/css-tag.js HTTP/1.1" 200 1560 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-element/lib/updating-element.js HTTP/1.1" 200 6969 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/default-template-processor.js HTTP/1.1" 200 1163 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/template-result.js HTTP/1.1" 200 1726 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/directive.js HTTP/1.1" 200 1060 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/dom.js HTTP/1.1" 200 1023 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
